Name,Maths,English,PE,Art,History,IT,Biology,German
William,71,22,25,5,71,55,51,85
Charles,54,28,36,38,25,67,24,86
Marisa,91,99,11,3,20,99,32,11
Frederick,80,81,54,85,57,8,34,75
Karen,61,61,97,66,79,89,0,30
Tara,91,76,60,46,1,76,9,72
Keith,79,44,22,17,13,49,30,49
Jamie,61,80,44,35,86,14,95,5
James,92,62,75,81,4,14,58,84
Cheyenne,1,8,34,92,78,73,95,2
Catherine,28,52,9,73,40,82,26,69
Jesse,28,19,4,81,93,67,30,52
Theresa,70,47,95,30,98,54,19,0
James,100,31,54,81,76,22,75,97
Randy,86,33,53,98,84,29,13,82
Rebecca,100,78,93,51,59,99,11,10
Kyle,95,29,40,67,11,85,69,42
Andrea,13,32,86,76,25,100,2,18
David,66,94,49,8,51,55,37,100
Shannon,16,85,51,81,59,59,17,81
Richard,59,63,34,42,45,85,95,98
Stephanie,47,82,15,55,53,70,25,1
Melissa,28,79,35,81,60,48,68,0
Melissa,25,48,20,13,0,45,93,8
William,98,15,44,33,59,91,45,21
Brian,58,67,25,95,27,93,27,41
Jacqueline,51,43,95,24,11,73,93,78
Steven,86,22,14,74,8,26,74,93
Robert,28,83,38,34,49,10,82,58
Amy,21,35,85,92,6,20,46,35
Susan,71,68,98,18,63,8,38,48
Blake,97,27,76,55,29,52,1,18
Kyle,64,78,91,41,50,16,83,77
Amy,39,75,16,95,57,98,21,100
Jim,4,67,66,73,36,6,83,48
David,48,34,52,29,74,39,52,89
Brooke,17,4,25,68,71,72,31,40
Anthony,18,71,71,65,62,55,43,49
Kenneth,16,79,2,84,2,17,26,49
Rachel,83,91,81,57,50,48,43,6
Linda,69,67,14,16,67,8,8,72
Kristin,27,56,55,93,69,59,18,4
Zachary,5,51,67,5,34,12,93,15
Deborah,31,25,65,9,65,48,65,48
Mark,30,76,18,14,11,99,5,82
Ann,89,39,70,24,77,12,73,39
Cindy,37,10,96,41,42,33,35,41
Scott,11,92,82,10,36,47,37,51
Diana,81,79,64,36,1,53,4,2
Daniel,99,30,54,7,71,53,93,21
Rebecca,98,58,3,60,34,18,95,77
Jennifer,97,17,5,36,99,95,44,8
Anne,77,37,25,90,86,13,82,5
Kristen,17,59,52,47,22,4,78,17
Joseph,40,64,69,49,50,60,12,27
Jose,9,87,21,14,90,34,60,95
Albert,85,84,50,94,46,57,61,57
Crystal,97,24,42,28,21,31,27,100
Samantha,59,69,97,78,75,14,90,51
Tony,86,51,75,1,96,59,47,25
Karen,11,4,41,59,26,90,12,73
Kathryn,0,90,37,49,39,91,48,38
Benjamin,44,41,23,50,85,18,19,24
Scott,31,99,88,71,56,17,6,59
Andrew,17,24,48,16,86,7,83,71
Bruce,94,26,80,18,38,43,25,62
Amy,36,31,14,8,13,82,14,36
Ryan,6,89,11,100,100,92,59,51
Thomas,37,17,3,89,94,4,28,69
Patricia,78,40,94,89,79,68,23,51
Edward,77,44,84,10,99,97,66,4
Brian,88,93,1,82,35,21,81,47
Jonathon,96,78,62,28,46,46,63,51
Brandi,15,24,52,7,94,87,0,31
Jason,52,87,1,63,11,13,79,52
Michael,97,2,55,71,18,27,53,9
Rebecca,40,12,43,20,19,34,30,16
Alan,89,61,15,10,64,16,93,8
Mandy,69,50,95,55,54,36,73,3
Melissa,9,64,9,67,54,41,53,70
Diana,65,95,55,52,81,66,54,6
Jasmine,16,77,76,82,12,33,5,76
Aimee,33,41,17,88,92,97,96,38
Rhonda,0,21,85,87,3,62,2,70
Whitney,56,51,94,40,43,95,98,25
Billy,89,6,49,5,3,21,18,2
Grace,83,34,30,83,24,80,40,71
Kyle,66,29,49,45,93,75,27,55
Thomas,23,83,13,4,28,14,60,96
Jillian,64,56,90,38,90,21,81,91
Joseph,68,85,15,28,13,12,36,28
Edward,55,72,70,68,22,53,59,17
Michelle,39,96,86,65,62,94,29,40
Karen,64,20,99,91,95,63,54,99
Meghan,12,32,74,76,97,30,25,32
Edward,57,55,31,48,40,72,51,78
Russell,94,33,19,49,17,14,23,30
Amanda,6,15,90,87,91,99,94,64
Eric,44,45,16,33,5,50,100,54
Dawn,25,15,52,91,46,73,3,14
Joshua,14,64,50,26,55,89,36,52
Gabrielle,61,28,29,69,50,0,83,18
Matthew,53,13,15,46,95,19,13,70
Maria,42,5,78,9,41,28,37,46
Christopher,33,24,75,93,100,13,47,50
Jennifer,3,31,55,53,74,7,31,14
Jason,14,42,62,11,31,68,91,10
Jasmine,95,61,2,99,41,71,66,12
Joel,16,77,88,11,40,87,42,90
Katelyn,56,78,14,26,79,67,4,51
Paula,51,17,65,81,10,91,32,12
Roger,32,76,26,29,19,40,45,48
Allen,85,64,84,45,9,45,27,20
Christian,59,91,93,42,70,44,21,17
Aaron,97,100,63,36,79,45,14,52
Bradley,73,85,65,45,42,3,37,26
Caleb,6,50,78,77,99,100,40,77
Felicia,40,32,28,12,0,85,91,76
Amanda,40,84,26,29,63,34,9,19
Dylan,40,36,84,72,44,61,55,81
Miranda,71,67,39,29,56,12,29,90
Anna,28,18,51,24,59,33,46,35
Gary,62,94,1,69,86,96,38,41
Carol,28,39,84,38,89,92,71,100
Daniel,66,39,11,100,24,64,36,90
Edward,9,28,70,13,48,12,100,17
Samantha,60,59,18,18,68,15,20,85
Kyle,80,60,18,55,39,44,38,9
Jennifer,94,69,54,70,37,100,87,33
Eric,78,98,99,52,51,47,70,30
Christopher,84,98,84,30,93,90,59,67
Melanie,53,26,89,39,93,75,18,71
Jennifer,71,52,78,85,35,40,72,54
Robin,98,28,36,41,12,53,30,16
Derek,56,26,40,29,97,42,98,83
Julia,49,62,48,35,15,57,34,20
Richard,26,28,32,61,100,14,27,52
Jeremy,31,22,3,28,98,99,39,5
Jeanne,39,13,48,71,97,52,65,68
Janice,33,63,58,14,46,56,96,0
Derrick,72,50,58,60,58,31,47,83
Michael,0,80,6,56,53,75,21,40
Ashley,69,63,28,92,52,12,68,43
Desiree,81,1,100,9,81,93,13,17
Russell,52,2,31,56,34,70,33,74
Richard,78,51,39,69,97,85,14,61
Scott,70,17,12,14,7,58,29,3
Vanessa,51,95,78,74,8,22,25,83
Jacob,88,77,32,86,87,22,68,29
Dawn,81,27,90,45,20,62,58,13
Kristin,42,35,7,23,45,80,4,91
Nathan,99,73,15,69,69,62,34,60
Scott,43,14,25,18,27,42,84,10
Teresa,81,20,13,4,11,10,32,78
Cheryl,89,48,48,12,97,19,63,56
Miguel,20,53,46,71,9,86,40,19
Jerry,20,10,42,1,42,32,47,71
David,82,46,20,23,81,19,19,62
Brandon,54,14,47,90,100,93,59,24
Cynthia,81,66,11,71,77,86,42,15
Sara,93,55,73,99,22,31,65,85
Lauren,9,57,31,58,4,36,64,41
Michael,85,29,74,86,39,49,79,9
Vanessa,82,33,90,79,91,31,14,80
Kevin,30,96,71,61,6,63,12,55
Amy,83,34,54,80,66,54,78,34
Lisa,4,20,74,81,8,25,82,17
Jacob,63,9,10,63,83,8,61,13
Alexandra,77,13,84,80,68,62,59,10
Albert,88,73,67,99,75,100,55,57
Carol,16,67,35,30,46,88,80,60
Jonathan,79,1,71,41,45,59,99,53
Robert,76,60,91,31,77,52,95,14
Diana,56,87,83,19,45,75,37,0
Jerry,87,63,72,70,60,0,65,42
Gail,18,87,64,65,59,87,6,3
Sandra,8,83,68,11,91,21,75,1
Elizabeth,77,96,45,98,98,99,15,25
Sharon,36,77,65,28,85,84,40,3
Corey,52,48,99,47,28,37,20,78
Kristin,71,68,65,61,38,42,97,51
Karen,98,17,81,60,80,99,40,97
Amanda,44,65,45,83,44,28,43,38
Lisa,75,64,61,78,61,63,39,82
Colton,55,58,59,14,16,58,88,47
Sharon,11,20,95,39,2,15,53,54
Alexis,18,59,14,33,18,88,84,67
Megan,22,99,45,95,7,45,20,42
Connie,94,54,8,10,35,81,100,60
Carol,40,30,37,60,90,70,73,91
Eric,75,3,52,78,63,58,99,67
Mark,31,27,23,71,24,12,20,99
William,54,45,91,86,83,66,15,71
Terri,52,82,43,59,83,19,55,3
Ralph,77,0,66,32,42,4,86,98
Nathan,3,33,48,58,31,52,7,29
Angela,64,69,19,4,9,14,19,39
Heather,22,88,92,58,60,87,64,75
Cindy,76,57,95,55,28,90,64,47
Virginia,85,28,30,53,83,41,51,90
Kevin,14,51,79,68,38,26,26,40
Vicki,4,34,26,57,97,98,15,32
Jay,63,22,10,46,13,3,78,16
Michael,66,61,81,5,65,78,48,44
Monica,4,17,14,5,19,96,57,51
Robert,36,32,70,3,42,76,55,66
John,67,52,48,75,31,39,31,28
Derek,43,43,54,82,21,64,51,39
Jonathan,83,52,80,6,8,41,88,92
Richard,68,10,77,88,23,40,13,73
Jesse,79,84,96,68,10,55,92,52
Eric,90,30,20,16,37,52,50,22
Kyle,61,51,6,2,56,86,85,10
Carlos,2,87,57,35,0,99,63,1
William,75,0,67,42,33,7,17,92
Jasmine,93,39,57,28,60,7,10,82
Thomas,6,55,25,21,67,62,31,44
Marc,16,93,47,64,90,25,87,49
Matthew,89,41,45,26,29,48,60,28
Lee,46,70,47,66,91,60,92,42
Jessica,83,36,21,46,63,75,37,1
Patricia,65,81,45,63,69,100,74,28
Shelia,92,50,55,24,91,22,91,21
Thomas,93,61,37,83,81,53,14,5
Brandon,93,74,60,76,10,34,36,38
Jasmine,50,91,28,97,47,34,7,53
Michael,35,88,3,23,16,43,69,42
Andrew,34,12,42,54,52,22,90,87
Timothy,7,46,68,97,63,99,69,88
Brett,55,46,22,11,56,38,41,61
John,48,90,100,38,52,95,8,30
Courtney,63,3,0,39,80,2,34,10
Cynthia,90,50,17,14,55,0,30,33
Steven,28,13,66,73,94,10,23,66
Lisa,58,77,91,56,14,72,0,88
Kristine,48,63,89,90,25,25,99,57
Thomas,25,85,68,42,51,3,39,52
Richard,27,29,14,53,46,24,99,55
James,24,50,94,98,17,98,82,19
Randall,72,63,7,79,11,24,38,27
Joshua,28,72,14,4,35,43,14,55
Kathy,38,80,5,31,9,1,53,77
David,69,53,85,52,80,1,54,84
Amy,55,47,57,16,82,31,5,47
Melody,57,98,89,64,5,30,27,5
Erica,35,52,64,87,80,5,69,57
Ronald,99,21,38,17,36,43,84,15
Jordan,84,57,38,19,10,75,43,78
Chelsea,51,2,76,47,40,24,63,69
Carlos,77,44,71,26,60,54,7,99
Zachary,69,16,96,29,23,99,17,55
Angelica,60,54,46,67,76,69,45,52
Kimberly,41,38,85,77,30,100,70,98
David,77,45,63,25,59,23,8,3
Joshua,85,1,32,27,78,35,48,84
Marilyn,74,0,88,46,5,28,75,30
Cynthia,66,90,27,3,98,46,68,26
Ashley,53,9,36,55,50,39,97,73
Jennifer,83,62,22,89,40,59,44,52
Jessica,69,12,36,66,49,72,43,84
Gerald,11,66,81,45,95,16,64,91
Heidi,48,14,91,74,79,37,54,49
Angela,24,57,65,41,74,45,72,90
Rebecca,20,71,17,78,0,67,81,8
Robert,7,23,97,87,23,14,50,10
Gabriel,97,27,34,48,54,62,92,40
Richard,92,73,48,69,83,54,47,93
Andrew,45,65,46,58,80,59,77,36
Haley,51,40,2,91,93,84,53,68
Sara,21,92,83,53,50,89,60,61
David,65,49,89,20,93,5,36,40
Danielle,55,37,70,44,69,55,96,10
Mark,99,71,23,45,14,3,75,11
Theresa,42,19,56,15,39,25,14,80
Eric,100,67,97,95,86,38,23,8
Joseph,13,51,0,97,53,36,49,13
Steven,80,78,94,1,48,25,83,64
John,91,85,15,99,75,91,39,82
Mary,84,32,40,4,92,86,9,42
Kevin,64,93,14,7,22,12,19,34
Dawn,96,38,28,10,8,60,49,85
Tiffany,54,22,77,54,69,60,81,72
Melanie,33,43,49,11,79,14,93,63
Adam,31,78,54,11,39,64,94,95
Angela,93,49,58,49,84,95,28,17
Bryan,9,48,21,44,33,90,17,85
Jason,75,72,37,24,40,88,69,55
Christopher,69,5,26,21,70,98,1,89
Ashley,3,32,16,78,5,4,67,73
Felicia,39,46,72,13,71,20,68,90
Crystal,6,70,39,44,85,84,54,71
Robert,100,47,48,64,99,40,22,36
Xavier,27,81,73,58,49,90,11,6
Julia,30,39,84,30,48,78,19,32
Karen,29,58,45,13,18,47,50,37
Philip,73,91,88,95,30,48,8,15
Joan,16,36,75,10,55,91,62,88
Thomas,22,56,39,93,9,58,21,41
April,48,98,82,3,39,56,35,30
William,77,40,90,33,69,0,92,22
Catherine,34,14,24,53,38,86,9,28
Gary,6,71,56,36,37,35,36,20
Brandon,81,49,0,25,0,61,24,5
Christine,82,48,66,9,100,93,38,87
Alyssa,23,51,68,96,10,32,49,58
Kevin,73,25,37,20,11,14,40,26
Karen,37,50,3,51,98,70,65,12
Jerry,91,79,91,87,37,74,28,69
Kimberly,30,38,57,8,15,99,85,45
Dakota,88,13,51,99,67,34,81,40
Jose,89,71,11,72,30,84,78,46
Vanessa,57,65,50,91,12,11,81,20
Erik,62,58,94,0,41,29,87,81
Danielle,36,20,32,16,2,14,74,46
Charles,2,16,7,62,50,100,58,23
Teresa,99,20,58,41,84,5,12,27
Katie,1,88,38,84,92,61,56,22
Timothy,2,52,41,32,30,65,36,6
Daniel,89,83,0,49,6,75,84,72
Elizabeth,35,17,41,40,24,15,47,17
Jennifer,90,97,100,12,78,11,48,34
David,13,98,44,85,77,30,86,2
Amy,3,93,57,29,55,100,84,85
Michelle,61,49,48,87,29,59,21,60
Amanda,72,34,8,99,62,22,45,38
Judy,75,28,56,50,17,1,55,64
Matthew,12,5,48,62,42,17,52,36
Laura,47,54,53,70,8,21,13,92
Kevin,16,7,95,84,91,1,63,88
Robert,56,64,46,94,69,29,96,22
Douglas,1,97,21,3,41,64,14,74
Alejandro,41,54,72,86,76,39,38,99
Melanie,73,71,43,56,66,13,31,48
Melissa,62,64,9,40,10,57,19,1
Brandon,59,87,46,95,89,56,77,94
Stephanie,30,20,28,92,82,19,43,71
James,72,26,28,23,48,54,44,18
Robin,46,53,19,51,58,74,35,30
Terri,56,96,74,2,95,23,37,2
Valerie,19,89,63,60,36,60,97,21
Maria,23,78,28,62,6,14,73,68
Stephen,72,31,23,84,1,25,83,45
Brandon,100,98,83,95,78,0,17,28
James,30,100,50,50,13,98,80,59
Jo,60,84,96,86,10,63,67,95
Robert,32,1,17,48,12,15,52,60
Diane,39,1,67,35,11,17,81,27
Amanda,92,63,80,75,78,34,4,17
Justin,76,60,52,79,9,53,74,55
Molly,97,16,75,77,25,85,77,89
Kathleen,54,33,46,9,59,34,46,43
Charles,90,89,40,15,5,94,0,50
Kelly,36,89,88,67,20,23,87,75
Jessica,6,51,73,18,25,62,13,51
Molly,44,57,57,89,57,47,9,34
Emily,9,69,56,11,93,72,28,100
Corey,76,65,91,43,42,84,21,11
Linda,81,6,56,9,66,47,97,93
Shannon,98,14,51,31,11,50,72,10
Sean,74,48,8,28,30,87,14,77
Michael,3,58,92,44,100,11,16,36
Veronica,18,64,98,19,31,42,32,48
Eric,60,67,85,12,48,3,30,4
Lori,100,51,37,86,96,63,92,84
Michelle,55,51,69,55,39,22,40,39
Christopher,1,86,75,33,7,82,21,41
Danielle,35,56,41,25,98,84,81,3
Jessica,61,42,62,77,5,54,61,26
Julia,35,45,81,21,91,70,16,4
Lindsey,3,34,41,54,11,7,85,85
Brad,70,69,25,54,48,39,100,32
Tammy,63,78,50,38,54,73,80,24
Logan,11,59,58,9,23,9,63,47
Kelly,11,65,32,44,30,68,79,48
Christopher,28,59,57,84,72,40,16,99
Kristen,58,47,19,17,5,37,19,95
Heidi,90,81,12,13,71,4,21,3
Ashley,92,11,45,46,90,37,23,77
William,84,0,68,77,38,69,75,97
Timothy,59,84,9,16,66,45,99,98
Christina,36,27,39,76,63,27,19,13
Robert,76,21,8,88,62,55,66,64
Tiffany,33,21,86,46,38,20,22,99
Kimberly,75,82,21,79,72,49,83,97
Shawn,95,86,93,32,37,69,83,39
Robin,81,59,90,39,52,92,88,19
Benjamin,31,81,95,70,13,37,2,23
Joseph,100,51,6,6,37,19,86,46
Rebecca,55,26,7,78,88,94,91,85
Jason,12,0,15,7,34,67,30,54
Jacqueline,79,69,15,89,64,38,30,10
Kristopher,85,99,67,94,11,93,90,0
Amy,50,34,19,41,71,87,95,61
John,12,54,13,6,80,37,64,44
James,45,88,18,100,94,33,55,95
Amanda,87,62,28,5,82,85,18,89
Marvin,79,29,21,3,72,58,17,39
Katie,49,41,33,98,79,49,21,86
Kathleen,67,36,53,21,90,78,80,4
Trevor,53,38,2,69,29,91,76,27
Karen,46,0,27,82,23,26,44,52
Madison,81,58,33,34,27,73,9,7
Patricia,18,4,8,65,88,27,16,93
Caleb,47,84,32,75,75,76,45,56
Linda,68,78,82,15,30,70,77,8
Kevin,45,59,92,62,80,14,99,4
Joseph,62,77,100,30,30,44,15,28
Michael,46,6,49,91,63,98,84,24
Gregory,10,25,34,51,57,44,56,10
Shirley,28,71,64,6,72,44,66,7
Jennifer,56,74,90,22,17,66,1,29
Ashley,89,15,43,21,45,49,2,41
Curtis,94,90,94,84,94,79,85,72
Larry,2,82,66,60,81,5,6,20
Ian,57,50,10,83,0,74,50,92
Zachary,82,38,27,0,19,43,66,70
Donna,52,11,90,63,90,30,42,18
Daniel,28,34,54,51,78,68,18,93
Bradley,71,9,85,17,58,43,46,3
Andrea,77,37,25,39,43,65,38,52
Julie,83,86,8,77,93,6,70,71
Heather,22,84,84,83,100,16,75,18
Ryan,48,100,49,19,55,62,93,72
Jennifer,63,66,75,64,16,19,47,36
Larry,57,30,55,83,86,44,38,73
Adrian,88,21,77,92,18,70,59,100
Natalie,94,28,25,20,98,41,33,31
Robert,41,63,28,70,39,32,78,8
Karen,0,31,18,91,69,28,18,55
Donna,75,63,12,30,50,27,59,95
David,85,51,59,92,70,48,61,11
Jason,35,55,91,39,45,98,88,24
Patricia,58,74,87,53,1,42,65,20
Antonio,14,36,18,33,28,61,27,41
Ashley,65,66,42,80,56,48,16,93
Laura,42,97,10,60,39,22,13,16
Robert,32,2,83,53,4,2,35,48
Ashley,91,2,62,26,17,0,100,4
Donald,74,64,69,14,5,58,81,8
Javier,17,11,5,22,69,32,68,56
Stephen,36,59,42,42,44,74,81,4
Mary,55,1,8,35,95,52,79,32
Dwayne,53,4,39,35,96,87,47,55
Michael,58,99,10,85,37,90,19,70
Mario,73,99,74,48,93,39,15,15
Holly,32,5,31,85,53,1,37,22
Rebecca,79,70,67,10,95,13,32,89
Eric,51,37,27,46,46,81,20,30
Heather,37,8,60,89,42,99,5,1
Carl,55,28,34,93,8,75,50,17
Jennifer,100,29,30,2,63,48,21,89
Patricia,73,65,56,3,26,8,29,69
Christian,95,26,67,89,40,89,21,36
Janet,49,69,74,11,91,55,36,77
Justin,18,51,88,22,29,20,44,75
Karen,24,76,54,38,63,33,70,18
Trevor,98,50,64,70,98,82,94,17
Kimberly,15,55,8,17,8,99,98,27
Katrina,8,99,23,11,82,49,2,72
Lauren,49,10,82,56,11,65,26,45
Mallory,72,22,46,22,52,64,50,14
Alexandria,15,37,14,25,42,3,88,94
Antonio,35,66,11,57,35,96,91,96
Cynthia,74,26,63,66,39,33,69,3
Ethan,95,44,4,58,63,88,27,57
John,32,22,47,9,7,82,1,90
Mary,7,82,40,21,14,12,98,24
Craig,12,94,62,50,59,5,12,99
Sarah,64,46,87,74,82,84,82,67
Melissa,89,93,14,81,28,10,5,90
Alejandra,40,16,18,16,50,61,20,12
Joshua,80,14,69,95,86,9,99,82
Michele,81,15,51,14,46,50,60,27
Austin,15,26,6,55,82,1,34,100
Debbie,76,36,90,77,48,86,63,13
William,74,86,80,57,37,38,2,23
Lindsay,27,2,5,61,32,68,24,2
Rachel,64,40,86,28,69,65,54,53
Melissa,67,40,29,32,36,14,93,72
Michelle,14,34,90,20,74,69,32,71
Sarah,45,75,61,68,27,39,96,16
Michael,25,3,15,49,58,32,45,22
Lynn,79,39,44,83,23,29,60,3
Patricia,77,62,43,100,61,95,57,16
Jean,33,37,27,22,7,47,84,65
Christina,7,38,39,0,65,77,99,71
Tracey,38,5,94,97,94,84,71,57
Scott,27,65,51,43,32,71,48,9
Rebecca,75,15,73,92,86,4,27,15
Emily,66,69,35,6,4,88,90,72
Janet,30,1,0,11,41,56,66,51
Sean,15,86,63,55,71,9,86,14
Paula,25,77,39,14,5,45,15,4
Sheri,93,33,100,65,77,72,82,71
James,99,44,61,89,83,52,45,45
Crystal,91,8,3,93,32,100,97,87
Craig,34,14,3,31,7,4,76,64
Derek,97,94,4,84,70,29,6,74
Craig,13,83,82,11,82,49,8,77
John,57,60,96,69,100,33,93,69
Laura,98,62,87,87,93,87,51,25
John,15,41,80,43,9,55,38,49
Lisa,5,43,79,32,78,90,36,47
Ashley,63,11,91,22,96,29,44,0
Matthew,84,7,49,46,63,3,32,88
Jill,51,32,3,79,39,43,10,19
Veronica,47,96,38,40,97,21,77,17
Ryan,54,30,92,16,80,59,23,66
Stephen,86,71,45,71,78,16,39,61
Tyler,55,58,78,67,30,58,71,74
Kayla,56,28,12,51,18,52,2,11
Mark,28,41,97,11,5,20,0,73
Steven,68,70,44,91,85,42,63,20
Kathy,14,58,44,1,24,71,89,21
Thomas,64,97,37,25,73,7,99,86
Amanda,5,13,38,41,82,21,90,9
William,69,4,12,32,63,20,23,1
Maria,72,77,35,72,46,96,59,56
Jacob,70,60,14,46,4,76,84,88
Ricky,42,16,88,22,50,28,97,81
Cynthia,3,6,29,50,26,12,87,91
William,58,99,46,9,46,7,27,70
Ashley,65,75,60,93,71,28,72,70
Stephanie,38,70,0,18,45,57,67,39
John,18,78,35,85,67,69,23,47
Erica,47,87,86,10,80,21,71,79
Samantha,77,74,43,85,33,20,48,47
Alexis,8,41,67,100,95,18,31,46
Timothy,83,25,7,99,49,11,25,20
Paul,65,6,22,22,32,77,74,37
Lisa,26,2,65,99,50,69,10,24
Holly,30,41,76,8,37,41,13,100
Glenn,73,26,96,57,97,50,74,95
Carlos,93,93,52,43,90,78,12,4
John,27,29,40,64,97,33,13,46
Monique,8,65,83,19,36,12,38,21
Carlos,37,48,93,87,49,6,62,58
Christopher,95,81,70,43,51,17,39,6
Nicole,100,99,74,82,2,48,50,55
Zachary,1,82,46,90,54,16,41,35
Michelle,8,67,30,26,73,1,32,66
Jonathan,14,87,64,78,87,86,86,77
Jessica,49,33,48,71,34,93,87,78
Joshua,86,8,25,66,91,81,71,98
Bailey,23,24,18,100,97,50,89,51
Nicole,30,72,64,28,33,58,50,8
Meghan,22,12,7,1,88,62,23,20
Charles,88,88,30,20,67,4,25,18
Taylor,10,43,78,95,18,14,57,99
Matthew,90,55,69,35,39,10,52,99
Craig,77,29,12,75,2,66,65,92
Paul,89,0,8,20,84,73,13,47
Antonio,97,84,64,23,43,17,70,93
Amber,47,46,94,49,84,64,53,36
Paula,89,56,95,25,70,21,72,4
Shawna,21,99,12,36,45,33,20,7
Amanda,56,38,70,75,32,31,92,34
Anthony,22,98,74,61,53,90,38,69
Michael,51,100,82,31,98,82,26,62
Laura,16,54,67,48,40,73,83,96
Miguel,78,10,49,37,86,66,15,48
Dana,45,74,63,37,24,91,86,82
Mckenzie,45,56,90,94,61,34,59,59
Alicia,39,78,88,65,57,91,80,48
Julia,78,49,73,63,84,73,21,8
Scott,31,65,79,31,25,81,73,43
Beverly,76,48,93,49,99,32,99,43
Ashley,60,29,32,37,98,72,60,73
Cindy,54,77,83,5,85,28,84,39
Wayne,68,69,23,39,86,35,83,92
Kristie,30,89,93,76,3,8,8,43
Wayne,55,35,1,18,0,94,60,11
Julia,24,17,67,82,57,96,66,61
Pamela,23,95,78,70,74,96,29,83
Lisa,29,98,3,100,63,96,89,83
John,94,99,23,0,6,21,95,25
Michael,87,91,39,64,17,1,64,51
Jacob,63,95,86,83,54,65,77,8
Richard,59,95,21,44,33,90,76,58
Travis,31,9,25,13,34,75,89,40
Gary,74,50,22,99,65,89,90,4
Melissa,100,92,21,97,97,12,28,96
Glenn,66,89,96,51,68,49,70,14
Joseph,6,51,51,98,41,37,44,25
John,39,33,93,13,87,47,100,14
Deborah,73,72,10,89,55,39,15,15
Michelle,9,75,58,51,98,82,78,96
Janice,68,40,74,6,20,32,66,97
Alicia,24,15,5,68,51,88,20,40
Jenna,9,20,54,61,65,60,48,97
Brianna,60,85,73,37,100,10,79,79
Thomas,82,20,68,85,73,77,89,67
Carla,87,16,99,77,73,76,3,84
Crystal,12,60,0,54,55,77,55,57
Charles,55,20,32,4,47,68,74,6
Crystal,40,86,53,34,19,77,50,3
Lauren,8,52,32,9,96,65,72,83
Brett,65,65,92,42,91,42,37,61
Cameron,25,77,64,95,59,90,70,80
Dawn,9,10,4,15,55,43,84,56
Sharon,11,57,44,33,55,16,19,50
Angela,15,6,91,2,25,1,95,31
Christopher,89,64,89,75,74,49,15,64
Patrick,88,77,22,92,29,84,94,81
Joshua,16,39,74,53,33,99,34,20
Nicholas,99,60,54,5,24,38,58,84
Heather,55,6,16,90,32,25,72,52
Kelsey,24,69,90,74,46,58,60,27
Kendra,14,1,75,75,3,59,23,90
Nathan,37,100,46,92,86,66,29,67
John,77,51,47,39,19,96,46,17
Kaitlyn,46,49,25,12,23,59,41,93
Kimberly,80,24,81,100,61,34,48,35
Mark,74,89,9,46,30,81,28,55
Maria,33,95,51,52,94,66,34,49
Karen,1,26,65,75,63,92,95,77
Drew,52,76,100,72,2,31,97,19
Elizabeth,94,39,27,66,46,19,21,91
Gregory,20,38,80,94,6,67,46,51
Wesley,69,0,55,24,18,94,48,13
Amanda,16,83,43,77,67,17,66,1
Cathy,68,13,35,81,0,22,76,89
Tracy,25,59,60,48,13,22,97,93
Kiara,62,98,72,66,8,30,99,85
Judith,98,19,47,40,1,28,66,92
Jennifer,76,11,48,85,15,37,33,77
Frank,21,45,17,32,54,49,21,65
Debra,29,38,0,46,31,79,59,10
David,83,20,100,56,13,88,15,85
Jennifer,3,23,83,86,44,98,75,44
Cindy,98,17,75,62,57,14,16,47
Robert,6,49,40,85,62,79,18,20
Stephanie,24,20,46,23,62,30,43,58
Tammy,44,51,25,16,26,19,12,24
Elizabeth,71,38,2,75,89,92,0,76
John,80,94,48,36,73,4,56,26
Jacqueline,94,12,90,83,13,84,59,56
Allison,53,35,75,52,97,31,57,17
Holly,0,55,7,83,76,81,28,71
Harold,54,50,29,56,66,47,0,43
Joseph,17,48,15,65,23,56,44,66
Juan,38,31,56,14,17,15,71,4
Scott,75,73,11,90,42,98,79,85
Michael,85,58,91,53,26,14,78,51
Rodney,50,59,21,35,55,97,44,93
Jessica,79,60,66,77,97,25,50,5
Brandon,22,83,74,64,18,17,21,60
Jay,14,32,69,36,54,47,70,75
Joseph,95,51,44,41,55,36,97,82
David,2,100,28,89,62,80,50,8
Bruce,21,8,4,11,67,31,89,29
Christopher,85,29,58,43,18,27,77,78
Emily,48,90,57,66,24,70,20,38
Amber,100,2,74,62,63,47,54,68
Kevin,41,37,83,47,32,45,68,32
Ryan,93,55,46,44,31,79,82,71
Ashley,61,2,28,0,70,75,1,7
Jennifer,39,42,91,6,44,82,25,8
Charles,38,22,99,59,86,96,19,90
Daniel,66,85,22,17,40,99,75,87
Shelby,45,38,3,97,7,51,83,91
William,11,50,8,15,75,26,59,80
Christian,83,72,3,34,54,73,1,13
Andrew,56,95,38,39,37,39,5,95
Sandy,52,63,10,98,35,28,10,93
Steven,49,90,65,39,43,62,62,29
David,51,32,0,30,29,30,25,66
Amy,60,41,33,52,85,27,90,89
Richard,4,94,26,17,20,72,91,34
Francis,78,75,11,83,36,55,49,92
Andrew,54,3,26,93,30,99,59,47
Michael,82,2,45,66,27,18,85,41
Daniel,41,91,31,80,74,71,12,33
Christy,23,7,74,48,52,24,71,71
Ashley,73,95,64,79,55,14,19,60
Terri,84,88,67,100,26,44,8,81
Kenneth,80,26,66,5,83,50,62,46
Douglas,93,17,0,86,6,64,44,77
